student_id,course_id,course_seq_no,status,is_major_ind,semester_seq_no
104743,1252,6,completed,1,2
104743,33,7,completed,0,2
104743,278,8,completed,0,2
104743,1496,9,completed,0,2
104743,1327,15,completed,0,4
104743,1205,16,completed,1,4
104743,1265,17,completed,1,4
104743,1118,18,completed,1,4
104743,1079,19,completed,0,4
104740,676,25,completed,0,6
104740,1302,26,completed,1,6
104740,1304,27,completed,1,6
104740,1306,28,completed,1,6
104740,1307,29,completed,1,6
104743,1235,25,completed,1,6
104743,1029,26,completed,0,6
104743,1138,27,completed,1,6
104743,1238,28,completed,1,6
104774,1416,30,pending,1,7
104774,1417,31,pending,1,7
104774,1418,32,pending,1,7
104774,580,33,pending,0,7
104774,1420,34,pending,1,7
104774,1421,35,pending,1,8
104774,323,36,pending,0,8
104774,516,37,pending,0,8
104774,1644,38,pending,0,8
104774,147,39,pending,0,8
104774,1395,5,completed,1,2
104774,474,6,completed,0,2
104774,1403,7,completed,1,2
104774,76,8,completed,0,2
104774,1679,9,completed,0,2
104776,1367,30,pending,1,7
104776,1369,31,pending,1,7
104776,610,32,pending,0,7
104776,1377,33,pending,1,7
104776,131,34,pending,0,7
104776,1379,35,pending,1,8
104776,460,36,pending,0,8
104776,1670,37,pending,0,8
104776,1179,38,pending,0,8
104776,637,39,pending,0,8
104776,1330,5,completed,1,2
104776,1323,6,completed,1,2
104776,1319,7,completed,1,2
104776,1331,8,completed,1,2
104776,1332,9,completed,1,2
104776,1343,15,completed,1,4
104776,197,16,completed,0,4
104776,1345,17,completed,1,4
104776,580,18,completed,0,4
104776,1346,19,completed,1,4
104776,1355,25,completed,1,6
104776,1358,26,completed,1,6
104776,1523,27,completed,0,6
104776,1363,28,completed,1,6
104776,1365,29,completed,1,6
104794,1418,30,pending,1,7
104794,1420,31,pending,1,7
104794,1421,32,pending,1,7
104794,1514,33,pending,0,7
104794,1631,34,pending,0,7
104794,610,35,pending,0,8
104794,1545,36,pending,0,8
104794,1163,37,pending,0,8
104794,836,38,pending,0,8
104794,361,39,pending,0,8
104794,1211,15,completed,0,4
104794,1408,16,completed,1,4
104800,1417,30,pending,1,7
104800,1418,31,pending,1,7
104800,1304,32,pending,0,7
104800,1421,33,pending,1,7
104800,1309,34,pending,0,7
104800,684,35,pending,0,8
104794,29,5,completed,0,2
104794,1391,6,completed,1,2
104794,397,7,completed,0,2
104794,1396,8,completed,1,2
104794,1404,9,completed,1,2
104800,1391,5,completed,1,2
104800,1403,6,completed,1,2
104800,1396,7,completed,1,2
104800,1059,8,completed,0,2
104794,1334,17,completed,0,4
104794,1401,18,completed,1,4
104794,1409,19,completed,1,4
104794,1405,10,completed,1,3
104794,1394,11,completed,1,3
104794,1399,12,completed,1,3
104794,1407,13,completed,1,3
104800,1406,15,completed,1,4
104800,1407,16,completed,1,4
104800,1400,17,completed,1,4
104800,1408,18,completed,1,4
104794,1414,25,completed,1,6
104794,1415,26,completed,1,6
104794,1302,27,completed,0,6
104794,1416,28,completed,1,6
104794,1451,29,completed,0,6
104800,742,36,pending,0,8
104800,824,37,pending,0,8
104800,1650,38,pending,0,8
104800,618,39,pending,0,8
104807,1311,30,pending,1,7
104807,1312,31,pending,1,7
104807,1233,32,pending,0,7
104807,438,33,pending,0,7
104807,753,34,pending,0,7
104807,528,35,pending,0,8
104807,617,36,pending,0,8
104807,851,37,pending,0,8
104807,378,38,pending,0,8
104807,1572,39,pending,0,8
104807,1602,5,completed,0,2
104807,1282,6,completed,1,2
104807,1290,7,completed,1,2
104807,1283,8,completed,1,2
104807,1279,9,completed,1,2
104817,1025,30,pending,0,7
104817,941,31,pending,0,7
104817,1031,32,pending,0,7
104817,748,33,pending,0,7
104817,124,34,pending,0,7
104817,1376,35,pending,0,8
104817,143,36,pending,0,8
104817,1554,37,pending,0,8
104817,1558,38,pending,0,8
104817,163,39,pending,0,8
104817,1396,5,completed,1,2
104817,263,6,completed,0,2
104817,1404,7,completed,1,2
104817,1398,8,completed,1,2
105497,262,5,completed,0,2
105497,181,6,completed,0,2
105497,920,20,pending,0,5
105497,1007,21,pending,0,5
105497,283,22,pending,0,5
105497,1447,23,pending,0,5
105497,1076,24,pending,0,5
105497,191,25,pending,0,6
105497,267,7,completed,0,2
105497,393,8,completed,0,2
105497,14,9,completed,0,2
105497,1043,10,completed,0,3
105497,1247,11,completed,0,3
105497,1605,12,completed,0,3
105497,994,13,completed,0,3
105497,872,14,completed,0,3
105497,271,15,completed,0,4
105497,561,16,completed,0,4
105497,1400,17,completed,0,4
105497,81,18,completed,0,4
105497,996,19,completed,0,4
105497,1123,26,pending,0,6
105497,515,27,pending,0,6
105497,743,28,pending,0,6
105497,595,29,pending,0,6
105497,1241,30,pending,0,7
105497,757,31,pending,0,7
105497,609,32,pending,0,7
105497,1538,33,pending,0,7
105497,827,34,pending,0,7
105497,1546,35,pending,0,8
105497,1162,36,pending,0,8
105497,1168,37,pending,0,8
105497,1553,38,pending,0,8
105497,162,39,pending,0,8
104851,1420,30,pending,1,7
104851,1421,31,pending,1,7
104851,1422,32,pending,1,7
104851,1622,33,pending,0,7
104851,107,34,pending,0,7
104851,1517,35,pending,0,8
104851,1635,36,pending,0,8
104851,1031,37,pending,0,8
104851,1529,38,pending,0,8
104851,1373,39,pending,0,8
104851,1406,15,completed,1,4
104851,1399,16,completed,1,4
104851,1686,5,completed,0,2
104851,13,6,completed,0,2
104851,1392,7,completed,1,2
104851,1404,8,completed,1,2
104851,1712,9,completed,0,2
104851,1407,17,completed,1,4
104851,1400,18,completed,1,4
104851,1408,19,completed,1,4
104851,1502,25,completed,0,6
104851,1414,26,completed,1,6
104851,1415,27,completed,1,6
104851,1417,28,completed,1,6
104851,1418,29,completed,1,6
106424,1402,5,completed,1,2
106424,1437,6,completed,0,2
106424,1395,7,completed,1,2
106424,1391,8,completed,1,2
106424,393,10,pending,0,3
106424,1711,11,pending,0,3
106424,1392,12,pending,1,3
106424,1404,13,pending,1,3
106424,300,14,pending,0,3
106424,1393,15,pending,1,4
106424,1440,16,pending,0,4
106424,1582,17,pending,0,4
106424,1398,18,pending,1,4
106424,993,19,pending,0,4
106424,1394,20,pending,1,5
106424,1406,21,pending,1,5
106424,1399,22,pending,1,5
106424,213,23,pending,0,5
106424,1403,9,completed,1,2
106424,1401,24,pending,1,5
106424,1411,25,pending,1,6
106424,1412,26,pending,1,6
106424,1413,27,pending,1,6
106424,1415,28,pending,1,6
106424,1416,29,pending,1,6
106424,1417,30,pending,1,7
106424,1223,31,pending,0,7
106424,1420,32,pending,1,7
106424,1421,33,pending,1,7
106424,1422,34,pending,1,7
106424,1126,35,pending,0,8
106424,1515,36,pending,0,8
106424,598,37,pending,0,8
106424,136,38,pending,0,8
106424,540,39,pending,0,8
104878,1367,30,pending,1,7
104878,1368,31,pending,1,7
104878,1370,32,pending,1,7
104878,1371,33,pending,1,7
104878,1375,34,pending,1,7
104878,1381,35,pending,1,8
104878,138,36,pending,0,8
104878,831,37,pending,0,8
104878,1386,38,pending,1,8
104878,1663,39,pending,0,8
104878,1318,5,completed,1,2
104878,1319,6,completed,1,2
104878,1291,7,completed,0,2
104878,1102,8,completed,0,2
104878,1252,9,completed,0,2
104878,1341,15,completed,1,4
104878,1343,16,completed,1,4
104878,1344,17,completed,1,4
104878,1346,18,completed,1,4
104878,1347,19,completed,1,4
104884,1420,30,pending,1,7
104884,101,31,pending,0,7
104884,1421,32,pending,1,7
104884,102,33,pending,0,7
104884,1422,34,pending,1,7
104884,1126,35,pending,0,8
104884,1031,36,pending,0,8
104884,521,37,pending,0,8
104884,453,38,pending,0,8
104884,629,39,pending,0,8
104884,1391,5,completed,1,2
104884,1458,6,completed,0,2
104884,1396,7,completed,1,2
104884,1392,8,completed,1,2
104884,31,9,completed,0,2
104884,1393,10,completed,1,3
104884,1331,11,completed,0,3
104884,1405,12,completed,1,3
104884,1398,13,completed,1,3
104884,1394,14,completed,1,3
105505,1491,5,completed,0,2
105505,1580,6,completed,0,2
105505,1282,7,completed,0,2
105505,228,8,completed,0,2
105505,1200,9,completed,0,2
104884,1407,15,completed,1,4
104884,1496,16,completed,0,4
104884,1400,17,completed,1,4
104884,1443,18,completed,0,4
104884,1401,19,completed,1,4
105505,207,10,completed,0,3
105505,1472,11,completed,0,3
105505,208,12,completed,0,3
105505,905,13,completed,0,3
105505,257,14,completed,0,3
104884,719,20,completed,0,5
104884,1409,21,completed,1,5
104884,1410,22,completed,1,5
104884,1411,23,completed,1,5
105505,489,15,completed,0,4
105505,79,16,completed,0,4
105505,1285,17,completed,0,4
104884,1413,25,completed,1,6
104884,1414,26,completed,1,6
104884,1415,27,completed,1,6
104884,1417,28,completed,1,6
104884,1418,29,completed,1,6
105505,1326,20,pending,0,5
105505,1600,21,pending,0,5
105505,784,22,pending,0,5
105505,1077,23,pending,0,5
105505,1118,24,pending,0,5
105505,1268,25,pending,0,6
105505,1621,26,pending,0,6
105505,691,27,pending,0,6
105505,942,28,pending,0,6
105505,331,29,pending,0,6
105505,525,30,pending,0,7
105505,1372,31,pending,0,7
105505,449,32,pending,0,7
105505,41,18,completed,0,4
105505,185,19,completed,0,4
105505,347,33,pending,0,7
105505,352,34,pending,0,7
105505,972,35,pending,0,8
105505,1660,36,pending,0,8
105505,547,37,pending,0,8
105505,362,38,pending,0,8
105505,1560,39,pending,0,8
104902,325,30,pending,0,7
104902,1137,31,pending,1,7
104902,435,32,pending,0,7
104902,1241,33,pending,1,7
104902,1147,34,pending,1,7
104902,341,35,pending,0,8
104902,1151,36,pending,1,8
104902,450,37,pending,0,8
104902,618,38,pending,0,8
104902,1162,39,pending,1,8
104902,1245,5,completed,1,2
104902,1250,6,completed,1,2
104902,1200,7,completed,1,2
104902,1096,8,completed,1,2
104902,275,9,completed,0,2
104905,986,5,completed,0,2
104905,1049,6,completed,0,2
104905,1250,7,completed,1,2
104905,1197,8,completed,1,2
104902,1203,15,completed,1,4
104902,1254,16,completed,1,4
104902,45,17,completed,0,4
104902,1216,18,completed,1,4
104902,887,19,completed,0,4
104905,67,15,completed,0,4
104905,1204,16,completed,1,4
104905,492,17,completed,0,4
104902,1273,25,completed,1,6
104902,1512,26,completed,0,6
104902,1128,27,completed,1,6
104902,1130,28,completed,1,6
104902,1131,29,completed,1,6
104905,1138,30,pending,1,7
104905,1141,31,pending,1,7
104905,1143,32,pending,1,7
104905,1148,33,pending,1,7
104905,1648,34,pending,0,7
104905,1159,35,pending,1,8
104905,355,36,pending,0,8
104905,1174,37,pending,1,8
104905,1175,38,pending,1,8
104905,1189,39,pending,1,8
104905,1135,28,completed,1,6
104905,1236,29,completed,1,6
104915,1321,5,completed,1,2
104915,1325,15,completed,1,4
104915,1367,30,pending,1,7
104915,1370,31,pending,1,7
104915,606,32,pending,0,7
104915,1372,33,pending,1,7
104915,1376,34,pending,1,7
104915,1378,35,pending,1,8
104915,1380,36,pending,1,8
104915,1545,37,pending,0,8
104915,364,38,pending,0,8
104915,855,39,pending,0,8
104919,1418,30,pending,1,7
104919,1420,31,pending,1,7
104919,1421,32,pending,1,7
104919,1422,33,pending,1,7
104919,803,34,pending,0,7
104919,533,35,pending,0,8
104919,1058,5,completed,0,2
104919,1095,6,completed,0,2
104919,1391,7,completed,1,2
104919,1404,8,completed,1,2
104919,1400,15,completed,1,4
104919,1408,16,completed,1,4
104919,1401,17,completed,1,4
104919,1409,18,completed,1,4
104915,1339,20,completed,1,5
104915,725,21,completed,0,5
104915,1343,22,completed,1,5
104915,1346,23,completed,1,5
104915,1349,25,completed,1,6
104915,1353,26,completed,1,6
104915,1132,27,completed,0,6
104915,1363,28,completed,1,6
104915,1365,29,completed,1,6
104919,456,36,pending,0,8
104919,835,37,pending,0,8
104919,144,38,pending,0,8
104919,362,39,pending,0,8
104925,1533,30,pending,0,7
104925,1372,31,pending,0,7
104925,1157,32,pending,1,7
104925,1161,33,pending,1,7
104925,1167,34,pending,1,7
104925,363,35,pending,0,8
104925,1174,36,pending,1,8
104925,1177,37,pending,1,8
104925,1182,38,pending,1,8
104925,1185,39,pending,1,8
104926,1373,30,pending,1,7
104926,1374,31,pending,1,7
104926,1376,32,pending,1,7
104926,1377,33,pending,1,7
104926,455,34,pending,0,7
104926,1381,35,pending,1,8
104926,352,36,pending,0,8
104926,617,37,pending,0,8
104926,1386,38,pending,1,8
104926,1185,39,pending,0,8
104925,1099,5,completed,1,2
104925,869,6,completed,0,2
104925,1246,7,completed,1,2
104925,476,8,completed,0,2
104925,1247,9,completed,1,2
104926,1329,5,completed,1,2
104926,1318,6,completed,1,2
104926,1323,7,completed,1,2
104926,1319,8,completed,1,2
104926,219,9,completed,0,2
104925,1262,15,completed,1,4
104925,1115,16,completed,1,4
104925,1216,17,completed,1,4
104925,1267,18,completed,1,4
104925,1016,19,completed,0,4
104926,1337,15,completed,1,4
104926,1339,16,completed,1,4
104926,1341,17,completed,1,4
104926,316,18,completed,0,4
104926,1346,19,completed,1,4
104925,1231,25,completed,1,6
104925,1240,26,completed,1,6
104925,1142,27,completed,1,6
104925,121,28,completed,0,6
104925,753,29,completed,0,6
104926,1366,25,completed,1,6
104926,1367,26,completed,1,6
104957,758,30,pending,0,7
104957,1161,31,pending,1,7
104957,1166,32,pending,1,7
104957,1167,33,pending,1,7
104957,143,34,pending,0,7
104957,466,35,pending,0,8
104957,977,36,pending,0,8
104957,1172,37,pending,1,8
104957,1174,38,pending,1,8
104957,1175,39,pending,1,8
104957,13,5,completed,0,2
104957,999,6,completed,0,2
104957,1596,7,completed,0,2
104957,766,8,completed,0,2
104964,1520,30,pending,0,7
104964,811,31,pending,0,7
104964,1145,32,pending,0,7
104964,1532,33,pending,0,7
104964,129,34,pending,0,7
104964,1539,35,pending,0,8
104964,141,36,pending,0,8
104964,462,37,pending,0,8
104964,1168,38,pending,0,8
104964,1183,39,pending,0,8
104964,1199,5,completed,0,2
104964,8,6,completed,0,2
104964,702,7,completed,0,2
104964,1207,8,completed,0,2
104964,1055,9,completed,0,2
104964,218,10,completed,0,3
104964,1439,11,completed,0,3
104964,1043,12,completed,0,3
104964,1486,13,completed,0,3
104964,1432,15,completed,0,4
104964,1319,16,completed,0,4
104964,27,17,completed,0,4
104964,909,18,completed,0,4
104964,250,19,completed,0,4
104964,1612,25,completed,0,6
104964,1616,26,completed,0,6
104964,98,27,completed,0,6
104964,736,28,completed,0,6
104964,1025,29,completed,0,6
104977,1524,30,pending,0,7
104977,1239,31,pending,0,7
104977,598,32,pending,0,7
104977,521,33,pending,0,7
104977,453,34,pending,0,7
104977,470,35,pending,0,8
104977,1670,36,pending,0,8
104977,633,37,pending,0,8
104977,638,38,pending,0,8
104977,851,39,pending,0,8
104977,1321,5,completed,0,2
104977,702,6,completed,0,2
104977,1318,7,completed,0,2
104977,553,8,completed,0,2
104977,1067,9,completed,0,2
104977,1251,10,completed,0,3
104977,920,15,completed,0,4
104977,1335,16,completed,0,4
104977,670,17,completed,0,4
104977,676,18,completed,0,4
104977,1121,19,completed,0,4
104977,1625,25,completed,0,6
104977,1520,26,completed,0,6
104977,1135,27,completed,0,6
104977,1523,28,completed,0,6
104977,517,29,completed,0,6
104984,605,30,pending,0,7
104984,454,31,pending,0,7
104984,828,32,pending,0,7
104984,1545,33,pending,0,7
104984,1546,34,pending,0,7
104984,972,35,pending,0,8
104984,1669,36,pending,0,8
104984,844,37,pending,0,8
104984,1179,38,pending,0,8
104984,1566,39,pending,0,8
104984,254,5,completed,0,2
104984,63,6,completed,0,2
104984,657,7,completed,0,2
104984,1290,8,completed,0,2
104984,1039,9,completed,0,2
104984,570,15,completed,0,4
104984,884,16,completed,0,4
104984,786,17,completed,0,4
104984,94,18,completed,0,4
104984,887,19,completed,0,4
104984,325,25,completed,0,6
104984,743,26,completed,0,6
104984,746,27,completed,0,6
104984,1638,28,completed,0,6
104984,336,29,completed,0,6
104997,1277,5,completed,1,2
104997,1290,6,completed,1,2
104997,1283,7,completed,1,2
104997,733,30,pending,0,7
104997,1309,31,pending,1,7
104997,1310,32,pending,1,7
104997,1312,33,pending,1,7
104997,1313,34,pending,1,7
104997,1238,35,pending,0,8
104997,134,36,pending,0,8
104997,153,37,pending,0,8
104997,1181,38,pending,0,8
104997,860,39,pending,0,8
101994,854,38,completed,0,8
101994,1189,39,completed,1,8
104997,1292,12,completed,1,3
104997,1285,13,completed,1,3
104997,1286,14,completed,1,3
104997,1294,15,completed,1,4
104997,1287,16,completed,1,4
104997,1295,17,completed,1,4
104997,1113,18,completed,0,4
104997,1296,19,completed,1,4
104997,1115,20,completed,0,5
104997,1297,21,completed,1,5
104997,1299,22,completed,1,5
104997,1301,23,completed,1,5
104997,1302,24,completed,1,5
104997,500,25,completed,0,6
104997,1304,26,completed,1,6
104997,1305,27,completed,1,6
104997,1306,28,completed,1,6
103000,1292,15,completed,1,4
104498,916,6,completed,0,2
104498,212,7,completed,0,2
104671,1330,8,completed,1,2
103929,1118,17,completed,1,4
103929,577,18,completed,0,4
102318,1304,28,completed,1,6
102318,1305,29,completed,1,6
101058,1353,35,completed,0,8
101058,461,36,completed,0,8
101089,1373,35,completed,1,8
101150,369,39,completed,0,8
101187,457,35,completed,0,8
101245,646,39,completed,0,8
101266,133,35,completed,0,8
101273,1161,35,completed,0,8
101306,978,35,completed,0,8
101336,349,35,completed,0,8
101358,1238,35,completed,0,8
101392,838,35,completed,0,8
101392,1558,36,completed,0,8
101392,367,37,completed,0,8
101392,155,38,completed,0,8
101392,642,39,completed,0,8
101431,1565,39,completed,0,8
101505,1142,35,completed,0,8
101563,145,35,completed,0,8
101582,1228,35,completed,0,8
101617,370,35,completed,0,8
101621,642,39,completed,0,8
101650,134,35,completed,0,8
101650,1382,36,completed,0,8
101650,1549,37,completed,0,8
101650,1176,38,completed,1,8
101650,1191,39,completed,1,8
101690,1374,35,completed,1,8
101721,538,35,completed,0,8
101721,836,36,completed,0,8
101721,1167,37,completed,1,8
101721,1170,38,completed,1,8
101721,1183,39,completed,1,8
101739,1312,35,completed,1,8
101739,591,36,completed,0,8
101739,1159,37,completed,0,8
101739,470,38,completed,0,8
101739,380,39,completed,0,8
101814,1372,35,completed,1,8
101814,1373,36,completed,1,8
101814,1375,37,completed,1,8
101814,1376,38,completed,1,8
101814,1381,39,completed,1,8
101826,1172,35,completed,1,8
101852,1172,35,completed,0,8
102003,1373,29,completed,1,6
101862,365,35,completed,0,8
101862,370,36,completed,0,8
101999,1162,35,completed,1,8
101999,1166,36,completed,1,8
101999,142,37,completed,0,8
101999,982,38,completed,0,8
101999,638,39,completed,0,8
102012,1310,29,completed,1,6
102018,580,28,completed,0,6
102018,1420,29,completed,1,6
101862,1179,37,completed,0,8
101862,638,38,completed,0,8
101862,1567,39,completed,0,8
102126,1304,26,completed,1,6
101868,1171,35,completed,1,8
101868,1172,36,completed,1,8
102139,1526,29,completed,0,6
101868,149,37,completed,0,8
101868,1175,38,completed,1,8
101868,1180,39,completed,1,8
102225,1142,29,completed,1,6
101873,1383,35,completed,1,8
101873,1165,36,completed,0,8
101873,1667,37,completed,0,8
102331,941,29,completed,0,6
101873,1176,38,completed,0,8
101873,855,39,completed,0,8
102365,1304,26,completed,1,6
102365,1305,27,completed,1,6
102415,1417,29,completed,1,6
102452,1418,26,completed,1,6
102452,1420,27,completed,1,6
102464,1415,28,completed,1,6
102464,1417,29,completed,1,6
102510,962,29,completed,0,6
102605,444,29,completed,0,6
102610,1307,28,completed,1,6
102610,1309,29,completed,1,6
102663,790,26,completed,0,6
102663,1304,27,completed,1,6
102725,1363,29,completed,1,6
102739,1527,28,completed,0,6
102739,1528,29,completed,0,6
102748,1241,26,completed,1,6
102748,1151,27,completed,1,6
102809,694,28,completed,0,6
102809,1239,29,completed,0,6
102818,1115,26,completed,0,6
102818,1299,27,completed,1,6
102854,197,29,completed,0,6
101891,1371,35,completed,1,8
102884,1633,28,completed,0,6
